24476,5,det,2016-05-10,196,201600481,4,was,7:05 PM,"63 degrees, partly cloudy"
39128,7,kca,2016-05-10,187,201600482,10,nya,7:08 PM,"59 degrees, cloudy"
17225,10,mil,2016-05-10,197,201600483,2,mia,7:11 PM,"82 degrees, partly cloudy"
38858,2,nyn,2016-05-10,172,201600484,3,lan,7:10 PM,"63 degrees, clear"
32167,5,oak,2016-05-10,187,201600485,13,bos,7:10 PM,"70 degrees, partly cloudy"
14490,3,phi,2016-05-10,153,201600486,2,atl,7:10 PM,"78 degrees, partly cloudy"
34680,7,sdn,2016-05-10,193,201600487,8,chn,7:07 PM,"54 degrees, overcast"
30679,8,sln,2016-05-10,177,201600488,1,ana,7:09 PM,"67 degrees, clear"
16013,4,tba,2016-05-10,166,201600489,6,sea,7:10 PM,"74 degrees, clear"
41464,4,tor,2016-05-10,149,201600490,0,sfn,7:15 PM,"59 degrees, clear"
34890,7,ari,2016-05-11,199,201600491,8,col,1:09 PM,"56 degrees, partly cloudy"
25094,9,bal,2016-05-11,174,201600492,2,min,12:10 PM,"56 degrees, cloudy"
29023,5,cha,2016-05-11,187,201600493,6,tex,1:07 PM,"85 degrees, sunny"
24453,3,cle,2016-05-11,309,201600494,5,hou,1:10 PM,"73 degrees, roof closed"
35695,2,det,2016-05-11,158,201600495,3,was,7:06 PM,"61 degrees, cloudy"
31226,7,kca,2016-05-11,198,201600496,3,nya,7:09 PM,"70 degrees, partly cloudy"
19893,2,mil,2016-05-11,149,201600497,3,mia,7:10 PM,"81 degrees, partly cloudy"
40970,4,nyn,2016-05-11,184,201600498,3,lan,7:10 PM,"63 degrees, clear"
33283,3,oak,2016-05-11,197,201600499,13,bos,7:10 PM,"63 degrees, clear"
13760,1,phi,2016-05-11,140,201600500,5,atl,7:10 PM,"85 degrees, partly cloudy"
14694,5,pit,2016-05-11,184,201600501,4,cin,7:09 PM,"79 degrees, cloudy"
34508,7,sdn,2016-05-11,195,201600502,4,chn,12:06 PM,"51 degrees, cloudy"
37828,1,sdn,2016-05-11,165,201600503,0,chn,7:06 PM,"52 degrees, cloudy"
33378,5,sln,2016-05-11,180,201600504,2,ana,7:08 PM,"69 degrees, clear"
23000,5,tba,2016-05-11,241,201600505,6,sea,12:40 PM,"67 degrees, sunny"
41372,4,tor,2016-05-11,268,201600506,5,sfn,12:45 PM,"62 degrees, partly cloudy"
14918,5,det,2016-05-12,196,201600507,7,bal,7:07 PM,"65 degrees, cloudy"
34982,1,hou,2016-05-12,176,201600508,11,bos,7:10 PM,"62 degrees, partly cloudy"
35944,3,kca,2016-05-12,165,201600509,7,nya,7:08 PM,"73 degrees, clear"
41765,0,nyn,2016-05-12,133,201600510,5,lan,7:10 PM,"65 degrees, clear"
15643,7,phi,2016-05-12,194,201600511,4,atl,7:20 PM,"75 degrees, cloudy"
17374,3,sdn,2016-05-12,171,201600512,0,mil,7:10 PM,"67 degrees, partly cloudy"
19461,4,sfn,2016-05-12,193,201600513,2,ari,6:40 PM,"98 degrees, clear"
35413,12,sln,2016-05-12,236,201600514,10,ana,7:08 PM,"68 degrees, clear"
34579,7,ana,2016-05-13,221,201600515,6,sea,7:10 PM,"76 degrees, cloudy"
33132,1,atl,2016-05-13,165,201600516,5,kca,7:15 PM,"62 degrees, cloudy"
34264,7,cha,2016-05-13,165,201600517,1,nya,7:08 PM,"62 degrees, drizzle"
22230,2,cin,2016-05-13,157,201600518,3,phi,7:09 PM,"68 degrees, cloudy"
30488,0,det,2016-05-13,159,201600519,1,bal,7:07 PM,"75 degrees, clear"
33148,7,hou,2016-05-13,229,201600520,6,bos,7:10 PM,"65 degrees, cloudy"
28232,3,mia,2016-05-13,199,201600521,5,was,7:08 PM,"74 degrees, clear"
17803,6,min,2016-05-13,187,201600522,7,cle,7:10 PM,"62 degrees, clear"
38712,2,nyn,2016-05-13,168,201600523,5,col,6:42 PM,"56 degrees, cloudy"
14604,6,oak,2016-05-13,187,201600524,3,tba,7:10 PM,"72 degrees, dome"
37479,4,pit,2016-05-13,175,201600525,9,chn,1:20 PM,"65 degrees, partly cloudy"
35291,0,sdn,2016-05-13,176,201600526,1,mil,7:10 PM,"67 degrees, roof closed"
21753,3,sfn,2016-05-13,180,201600527,1,ari,6:40 PM,"101 degrees, clear"
46716,4,sln,2016-05-13,181,201600528,8,lan,7:10 PM,"67 degrees, partly cloudy"
40344,5,tor,2016-05-13,158,201600529,0,tex,7:07 PM,"82 degrees, clear"
42038,9,ana,2016-05-14,209,201600530,7,sea,6:10 PM,"62 degrees, roof closed"
36541,5,atl,2016-05-14,163,201600531,0,kca,6:17 PM,"60 degrees, clear"
39691,1,cha,2016-05-14,144,201600532,2,nya,1:08 PM,"70 degrees, partly cloudy"
29535,3,cin,2016-05-14,165,201600533,4,phi,7:43 PM,"64 degrees, rain"
32174,3,det,2016-05-14,164,201600534,9,bal,7:07 PM,"62 degrees, partly cloudy"
37430,5,hou,2016-05-14,253,201600535,6,bos,1:07 PM,"73 degrees, sunny"
28634,4,mia,2016-05-14,202,201600536,6,was,1:07 PM,"72 degrees, cloudy"
30019,7,mia,2016-05-14,175,201600537,1,was,7:05 PM,"62 degrees, partly cloudy"
15428,6,min,2016-05-14,188,201600538,3,cle,4:11 PM,"50 degrees, overcast"
34362,4,nyn,2016-05-14,191,201600539,7,col,6:11 PM,"49 degrees, overcast"
28158,0,oak,2016-05-14,156,201600540,6,tba,6:10 PM,"72 degrees, dome"
40953,2,pit,2016-05-14,162,201600541,8,chn,1:20 PM,"44 degrees, overcast"
28896,8,sdn,2016-05-14,304,201600542,7,mil,6:10 PM,"66 degrees, roof closed"
32448,5,sfn,2016-05-14,185,201600543,3,ari,5:10 PM,"77 degrees, roof closed"
48459,3,sln,2016-05-14,165,201600544,5,lan,6:09 PM,"67 degrees, partly cloudy"
47115,5,tor,2016-05-14,181,201600545,6,tex,7:09 PM,"71 degrees, clear"
40852,3,ana,2016-05-15,175,201600546,0,sea,1:10 PM,"57 degrees, roof closed"
33861,2,atl,2016-05-15,256,201600547,4,kca,1:18 PM,"66 degrees, partly cloudy"
41979,5,cha,2016-05-15,216,201600548,7,nya,1:09 PM,"55 degrees, cloudy"
27869,9,cin,2016-05-15,232,201600549,4,phi,1:39 PM,"54 degrees, cloudy"
37890,6,det,2016-05-15,218,201600550,5,bal,1:38 PM,"54 degrees, partly cloudy"
35736,9,hou,2016-05-15,220,201600551,10,bos,1:34 PM,"58 degrees, partly cloudy"
36786,5,mia,2016-05-15,183,201600552,1,was,1:35 PM,"59 degrees, partly cloudy"
13236,5,min,2016-05-15,159,201600553,1,cle,1:11 PM,"45 degrees, cloudy"
36901,3,nyn,2016-05-15,152,201600554,4,col,2:11 PM,"53 degrees, cloudy"
19545,7,oak,2016-05-15,185,201600555,6,tba,1:10 PM,"72 degrees, dome"
40814,2,pit,2016-05-15,175,201600556,1,chn,1:20 PM,"45 degrees, sunny"
26306,2,sdn,2016-05-15,166,201600557,3,mil,1:11 PM,"67 degrees, roof closed"
25007,2,sfn,2016-05-15,180,201600558,1,ari,1:10 PM,"74 degrees, roof closed"
51350,5,sln,2016-05-15,180,201600559,2,lan,5:09 PM,"68 degrees, partly cloudy"
41327,6,tor,2016-05-15,209,201600560,7,tex,2:08 PM,"72 degrees, overcast"
39583,7,ana,2016-05-16,240,201600561,6,lan,7:10 PM,"68 degrees, clear"
16905,5,atl,2016-05-16,175,201600562,8,pit,7:09 PM,"62 degrees, partly cloudy"
12184,6,cin,2016-05-16,193,201600563,15,cle,6:10 PM,"64 degrees, partly cloudy"
28348,5,mia,2016-05-16,187,201600564,3,phi,7:07 PM,"64 degrees, partly cloudy"
25925,8,min,2016-05-16,168,201600565,10,det,7:10 PM,"60 degrees, cloudy"
32718,2,nya,2016-05-16,180,201600566,12,ari,6:50 PM,"90 degrees, clear"
26516,13,tba,2016-05-16,174,201600567,2,tor,7:07 PM,"68 degrees, roof closed"
10068,1,tex,2016-05-16,148,201600568,3,oak,7:07 PM,"65 degrees, clear"
42514,1,ana,2016-05-17,132,201600569,5,lan,7:10 PM,"68 degrees, clear"
19400,9,atl,2016-05-17,216,201600570,12,pit,7:09 PM,"60 degrees, cloudy"
25215,4,bos,2016-05-17,174,201600571,8,kca,7:15 PM,"58 degrees, partly cloudy"
24361,2,chn,2016-05-17,130,201600572,4,mil,7:12 PM,"66 degrees, roof closed"
13095,1,cin,2016-05-17,199,201600573,13,cle,6:10 PM,"57 degrees, partly cloudy"
41109,3,col,2016-05-17,164,201600574,1,sln,7:15 PM,"52 degrees, overcast"
13481,6,hou,2016-05-17,234,201600575,5,cha,7:11 PM,"52 degrees, partly cloudy"
18140,1,mia,2016-05-17,173,201600576,3,phi,7:08 PM,"54 degrees, rain"
27652,2,min,2016-05-17,175,201600577,7,det,7:10 PM,"57 degrees, partly cloudy"
30913,3,nya,2016-05-17,167,201600578,5,ari,6:40 PM,"75 degrees, roof closed"
14477,10,sea,2016-05-17,161,201600579,0,bal,7:07 PM,"54 degrees, rain"
24433,5,sfn,2016-05-17,167,201600580,1,sdn,7:11 PM,"62 degrees, cloudy"
27321,12,tba,2016-05-17,163,201600581,2,tor,7:07 PM,"68 degrees, roof closed"
12718,5,tex,2016-05-17,165,201600582,8,oak,7:07 PM,"76 degrees, clear"
36701,0,was,2016-05-17,152,201600583,2,nyn,7:10 PM,"60 degrees, cloudy"
18201,3,atl,2016-05-18,158,201600584,1,pit,7:09 PM,"58 degrees, cloudy"
33613,2,bos,2016-05-18,143,201600585,3,kca,1:16 PM,"65 degrees, partly cloudy"
23739,5,bos,2016-05-18,186,201600586,2,kca,7:15 PM,"66 degrees, clear"
31212,2,chn,2016-05-18,300,201600587,1,mil,7:10 PM,"68 degrees, roof closed"
22815,8,cle,2016-05-18,261,201600588,7,cin,7:11 PM,"66 degrees, partly cloudy"
42618,0,col,2016-05-18,174,201600589,2,sln,7:16 PM,"65 degrees, clear"
14936,5,hou,2016-05-18,177,201600590,3,cha,7:11 PM,"57 degrees, clear"
44006,1,lan,2016-05-18,192,201600591,8,ana,7:07 PM,"68 degrees, clear"
29579,2,mia,2016-05-18,149,201600592,4,phi,1:08 PM,"64 degrees, cloudy"
29035,3,min,2016-05-18,177,201600593,6,det,1:10 PM,"62 degrees, sunny"
32191,4,nya,2016-05-18,192,201600594,2,ari,6:40 PM,"74 degrees, roof closed"
21167,2,sea,2016-05-18,179,201600595,5,bal,7:07 PM,"63 degrees, cloudy"
23518,2,sfn,2016-05-18,153,201600596,1,sdn,7:11 PM,"62 degrees, overcast"
29078,6,tba,2016-05-18,168,201600597,3,tor,7:08 PM,"68 degrees, roof closed"
14323,1,tex,2016-05-18,151,201600598,8,oak,12:37 PM,"72 degrees, partly cloudy"
30100,7,was,2016-05-18,222,201600599,1,nyn,7:10 PM,"59 degrees, cloudy"
23074,2,atl,2016-05-19,176,201600600,8,pit,7:07 PM,"68 degrees, partly cloudy"
38781,3,chn,2016-05-19,178,201600601,5,mil,12:42 PM,"70 degrees, sunny"
21173,7,cle,2016-05-19,168,201600602,2,cin,7:11 PM,"70 degrees, clear"
43683,7,col,2016-05-19,196,201600603,13,sln,6:16 PM,"69 degrees, overcast"
20096,1,hou,2016-05-19,131,201600604,2,cha,7:10 PM,"66 degrees, clear"
45007,4,lan,2016-05-19,186,201600605,7,ana,7:07 PM,"66 degrees, overcast"
17456,4,nya,2016-05-19,159,201600606,1,oak,7:07 PM,"61 degrees, overcast"
35012,7,sea,2016-05-19,181,201600607,2,bal,12:38 PM,"68 degrees, cloudy"
26417,3,sfn,2016-05-19,176,201600608,1,sdn,6:11 PM,"69 degrees, partly cloudy"
25435,3,tor,2016-05-19,187,201600609,2,min,7:11 PM,"72 degrees, partly cloudy"
39494,9,was,2016-05-19,192,201600610,1,nyn,7:11 PM,"60 degrees, partly cloudy"
43301,11,ari,2016-05-20,226,201600611,7,sln,7:15 PM,"69 degrees, cloudy"
27257,7,atl,2016-05-20,180,201600612,1,phi,7:07 PM,"72 degrees, cloudy"
40987,9,bal,2016-05-20,200,201600613,4,ana,7:08 PM,"65 degrees, partly cloudy"
41750,8,chn,2016-05-20,191,201600614,1,sfn,7:16 PM,"57 degrees, cloudy"
37354,4,cle,2016-05-20,187,201600615,2,bos,7:11 PM,"66 degrees, partly cloudy"
23428,1,col,2016-05-20,153,201600616,2,pit,7:07 PM,"71 degrees, clear"
24020,4,kca,2016-05-20,179,201600617,1,cha,7:11 PM,"64 degrees, cloudy"
31836,6,lan,2016-05-20,205,201600618,7,sdn,7:42 PM,"60 degrees, partly cloudy"
36239,2,mil,2016-05-20,151,201600619,3,nyn,7:11 PM,"69 degrees, clear"
28235,8,nya,2016-05-20,193,201600620,3,oak,6:38 PM,"59 degrees, cloudy"
20435,8,sea,2016-05-20,190,201600621,3,cin,7:55 PM,"59 degrees, rain"
30304,7,tba,2016-05-20,206,201600622,5,det,7:10 PM,"68 degrees, cloudy"
28724,2,tex,2016-05-20,153,201600623,1,hou,7:11 PM,"82 degrees, clear"
29396,9,tor,2016-05-20,168,201600624,3,min,7:11 PM,"73 degrees, partly cloudy"
20017,4,was,2016-05-20,173,201600625,1,mia,7:11 PM,"77 degrees, roof closed"
45117,2,ari,2016-05-21,173,201600626,6,sln,3:05 PM,"76 degrees, partly cloudy"
20196,2,atl,2016-05-21,176,201600627,0,phi,3:07 PM,"60 degrees, cloudy"
40137,3,bal,2016-05-21,188,201600628,1,ana,7:08 PM,"65 degrees, clear"
41507,3,chn,2016-05-21,197,201600629,5,sfn,4:15 PM,"61 degrees, cloudy"
37254,1,cle,2016-05-21,197,201600630,9,bos,4:06 PM,"70 degrees, cloudy"
31352,5,col,2016-05-21,182,201600631,1,pit,5:01 PM,"55 degrees, overcast"
27631,2,kca,2016-05-21,185,201600632,1,cha,1:11 PM,"71 degrees, partly cloudy"
40221,2,lan,2016-05-21,219,201600633,3,sdn,7:12 PM,"62 degrees, partly cloudy"
39688,4,mil,2016-05-21,189,201600634,5,nyn,4:11 PM,"63 degrees, cloudy"
26356,5,nya,2016-05-21,166,201600635,1,oak,1:07 PM,"65 degrees, cloudy"
38200,4,sea,2016-05-21,172,201600636,0,cin,4:12 PM,"63 degrees, cloudy"
32316,4,tba,2016-05-21,178,201600637,5,det,4:10 PM,"69 degrees, cloudy"
35040,2,tex,2016-05-21,161,201600638,1,hou,6:15 PM,"73 degrees, roof closed"
30460,3,tor,2016-05-21,139,201600639,5,min,1:10 PM,"74 degrees, partly cloudy"
25839,2,was,2016-05-21,193,201600640,3,mia,7:15 PM,"76 degrees, roof closed"
43829,7,ari,2016-05-22,164,201600641,2,sln,1:16 PM,"80 degrees, sunny"
23367,0,atl,2016-05-22,155,201600642,5,phi,1:38 PM,"65 degrees, cloudy"
41280,2,bal,2016-05-22,153,201600643,10,ana,12:39 PM,"71 degrees, partly cloudy"
41359,0,chn,2016-05-22,153,201600644,1,sfn,5:08 PM,"59 degrees, cloudy"
36021,2,cle,2016-05-22,203,201600645,5,bos,1:35 PM,"60 degrees, cloudy"
34526,2,kca,2016-05-22,166,201600646,3,cha,1:10 PM,"72 degrees, sunny"
43100,9,lan,2016-05-22,347,201600647,5,sdn,1:43 PM,"68 degrees, partly cloudy"
40173,1,mil,2016-05-22,179,201600648,3,nyn,1:12 PM,"66 degrees, partly cloudy"
25237,5,nya,2016-05-22,175,201600649,4,oak,1:07 PM,"63 degrees, cloudy"
24123,5,sea,2016-05-22,179,201600650,4,cin,1:10 PM,"74 degrees, sunny"
34758,4,tba,2016-05-22,183,201600651,9,det,1:10 PM,"68 degrees, sunny"
35035,9,tex,2016-05-22,156,201600652,2,hou,1:11 PM,"73 degrees, roof closed"
33421,3,tor,2016-05-22,149,201600653,1,min,1:13 PM,"79 degrees, sunny"
24308,8,was,2016-05-22,176,201600654,2,mia,1:12 PM,"77 degrees, roof closed"
25298,2,ana,2016-05-23,176,201600655,0,tex,7:07 PM,"80 degrees, partly cloudy"
45008,3,chn,2016-05-23,168,201600656,4,sln,7:16 PM,"79 degrees, clear"
42519,0,cin,2016-05-23,131,201600657,1,lan,7:10 PM,"64 degrees, clear"
0,6,cle,2016-05-23,190,201600658,7,cha,4:10 PM,"82 degrees, clear"
18323,5,cle,2016-05-23,160,201600659,1,cha,8:00 PM,"74 degrees, sunny"
34529,3,col,2016-05-23,190,201600660,6,pit,12:37 PM,"70 degrees, sunny"
17886,10,kca,2016-05-23,209,201600661,4,min,7:11 PM,"74 degrees, overcast"
31264,7,nyn,2016-05-23,153,201600662,1,was,8:12 PM,"61 degrees, cloudy"
16370,5,oak,2016-05-23,160,201600663,0,sea,7:10 PM,"61 degrees, cloudy"
26400,4,phi,2016-05-23,190,201600664,5,det,7:10 PM,"76 degrees, clear"
42099,0,sdn,2016-05-23,157,201600665,1,sfn,7:14 PM,"59 degrees, cloudy"
17969,6,tba,2016-05-23,191,201600666,7,mia,7:13 PM,"75 degrees, roof closed"
26125,1,ana,2016-05-24,167,201600667,4,tex,7:08 PM,"84 degrees, cloudy"
18415,1,ari,2016-05-24,203,201600668,12,pit,7:08 PM,"78 degrees, clear"
24783,2,bal,2016-05-24,254,201600669,3,hou,7:12 PM,"73 degrees, roof closed"
44588,12,chn,2016-05-24,190,201600670,3,sln,6:11 PM,"73 degrees, overcast"
42278,2,cin,2016-05-24,188,201600671,8,lan,7:10 PM,"63 degrees, partly cloudy"
21550,6,cle,2016-05-24,171,201600672,2,cha,7:10 PM,"72 degrees, clear"
36123,3,col,2016-05-24,175,201600673,8,bos,7:10 PM,"53 degrees, cloudy"
23541,7,kca,2016-05-24,187,201600674,4,min,7:11 PM,"82 degrees, partly cloudy"
15185,2,mil,2016-05-24,188,201600675,1,atl,7:10 PM,"83 degrees, partly cloudy"
33096,4,nyn,2016-05-24,168,201600676,7,was,7:06 PM,"83 degrees, partly cloudy"
17471,5,oak,2016-05-24,192,201600677,6,sea,7:10 PM,"63 degrees, cloudy"
26531,1,phi,2016-05-24,158,201600678,3,det,7:10 PM,"83 degrees, partly cloudy"
41772,2,sdn,2016-05-24,171,201600679,8,sfn,7:15 PM,"59 degrees, overcast"
23709,4,tba,2016-05-24,201,201600680,3,mia,12:11 PM,"76 degrees, roof closed"
35174,0,tor,2016-05-24,160,201600681,6,nya,7:08 PM,"69 degrees, overcast"
32480,9,ana,2016-05-25,214,201600682,15,tex,1:08 PM,"83 degrees, cloudy"
20696,4,ari,2016-05-25,185,201600683,5,pit,7:07 PM,"81 degrees, clear"
25618,3,bal,2016-05-25,178,201600684,4,hou,7:10 PM,"73 degrees, roof closed"
45565,9,chn,2016-05-25,218,201600685,8,sln,12:47 PM,"74 degrees, partly cloudy"
44855,1,cin,2016-05-25,141,201600686,3,lan,7:10 PM,"66 degrees, clear"
22561,4,cle,2016-05-25,182,201600687,3,cha,1:10 PM,"82 degrees, partly cloudy"
36430,3,col,2016-05-25,189,201600688,10,bos,7:11 PM,"86 degrees, partly cloudy"
27233,5,kca,2016-05-25,168,201600689,7,min,12:35 PM,"69 degrees, cloudy"
13554,4,mia,2016-05-25,202,201600690,3,tba,7:10 PM,"72 degrees, dome"
12869,3,mil,2016-05-25,291,201600691,2,atl,7:09 PM,"84 degrees, partly cloudy"
38700,2,nyn,2016-05-25,158,201600692,0,was,1:05 PM,"83 degrees, cloudy"
19227,3,oak,2016-05-25,167,201600693,13,sea,7:10 PM,"62 degrees, cloudy"
31187,8,phi,2016-05-25,191,201600694,5,det,1:11 PM,"82 degrees, sunny"
41363,3,sdn,2016-05-25,202,201600695,4,sfn,12:45 PM,"60 degrees, overcast"
38959,8,tor,2016-05-25,179,201600696,4,nya,7:08 PM,"86 degrees, clear"
30861,3,ari,2016-05-26,220,201600697,8,pit,12:39 PM,"78 degrees, partly cloudy"
23826,2,bal,2016-05-26,183,201600698,4,hou,7:10 PM,"73 degrees, roof closed"
36162,8,col,2016-05-26,171,201600699,2,bos,7:12 PM,"63 degrees, cloudy"
11399,9,mia,2016-05-26,171,201600700,1,tba,1:10 PM,"72 degrees, dome"
14885,6,mil,2016-05-26,185,201600701,2,atl,7:10 PM,"85 degrees, partly cloudy"
26176,1,sln,2016-05-26,147,201600702,2,was,7:05 PM,"83 degrees, partly cloudy"
38391,3,tor,2016-05-26,154,201600703,1,nya,4:07 PM,"85 degrees, sunny"
21054,6,bal,2016-05-27,189,201600704,4,cle,7:11 PM,"72 degrees, partly cloudy"
46470,5,bos,2016-05-27,173,201600705,7,tor,7:07 PM,"68 degrees, cloudy"
28508,5,cha,2016-05-27,178,201600706,7,kca,7:14 PM,"73 degrees, cloudy"
20441,5,cin,2016-05-27,173,201600707,9,mil,7:11 PM,"74 degrees, overcast"
22498,4,det,2016-05-27,160,201600708,1,oak,7:07 PM,"69 degrees, partly cloudy"
39047,2,hou,2016-05-27,158,201600709,7,ana,7:09 PM,"67 degrees, clear"
43462,5,lan,2016-05-27,183,201600710,6,nyn,7:11 PM,"77 degrees, partly cloudy"
19325,2,mia,2016-05-27,193,201600711,4,atl,7:36 PM,"82 degrees, partly cloudy"
40921,7,min,2016-05-27,156,201600712,2,sea,7:10 PM,"59 degrees, roof closed"
14697,4,nya,2016-05-27,156,201600713,1,tba,7:10 PM,"72 degrees, dome"
38941,2,phi,2016-05-27,184,201600714,6,chn,1:21 PM,"76 degrees, cloudy"
37645,9,pit,2016-05-27,184,201600715,1,tex,7:08 PM,"80 degrees, partly cloudy"
24935,10,sdn,2016-05-27,199,201600716,3,ari,6:40 PM,"92 degrees, clear"
32901,2,sfn,2016-05-27,162,201600717,5,col,7:22 PM,"56 degrees, partly cloudy"
30781,6,sln,2016-05-27,152,201600718,2,was,7:06 PM,"86 degrees, partly cloudy"
21110,4,bal,2016-05-28,182,201600719,11,cle,4:10 PM,"86 degrees, partly cloudy"
48154,9,bos,2016-05-28,217,201600720,10,tor,1:08 PM,"71 degrees, sunny"
31598,7,cha,2016-05-28,202,201600721,8,kca,1:14 PM,"74 degrees, partly cloudy"
30293,7,cin,2016-05-28,226,201600722,6,mil,3:12 PM,"81 degrees, sunny"
24154,3,det,2016-05-28,177,201600723,12,oak,1:07 PM,"77 degrees, partly cloudy"
38176,4,hou,2016-05-28,166,201600724,2,ana,7:09 PM,"68 degrees, partly cloudy"
42227,9,lan,2016-05-28,192,201600725,1,nyn,7:16 PM,"84 degrees, partly cloudy"
33879,2,mia,2016-05-28,195,201600726,7,atl,4:10 PM,"85 degrees, sunny"
28309,6,min,2016-05-28,210,201600727,5,sea,7:10 PM,"59 degrees, roof closed"
20188,5,nya,2016-05-28,195,201600728,9,tba,4:11 PM,"72 degrees, dome"
41555,1,phi,2016-05-28,138,201600729,4,chn,1:21 PM,"75 degrees, partly cloudy"
46950,2,pit,2016-05-28,188,201600730,5,tex,6:16 PM,"87 degrees, partly cloudy"
23927,7,sdn,2016-05-28,201,201600731,8,ari,7:10 PM,"99 degrees, clear"
39253,10,sfn,2016-05-28,207,201600732,5,col,2:11 PM,"73 degrees, partly cloudy"
38274,9,sln,2016-05-28,180,201600733,4,was,7:17 PM,"87 degrees, clear"
18565,6,bal,2016-05-29,194,201600734,4,cle,1:11 PM,"83 degrees, cloudy"
47916,5,bos,2016-05-29,247,201600735,3,tor,1:18 PM,"75 degrees, sunny"
36624,4,cha,2016-05-29,184,201600736,5,kca,1:17 PM,"85 degrees, sunny"
34901,4,cin,2016-05-29,190,201600737,5,mil,1:12 PM,"78 degrees, cloudy"
20522,2,det,2016-05-29,168,201600738,4,oak,1:07 PM,"70 degrees, sunny"
36538,8,hou,2016-05-29,297,201600739,6,ana,12:37 PM,"69 degrees, cloudy"
42287,4,lan,2016-05-29,185,201600740,2,nyn,8:08 PM,"74 degrees, partly cloudy"
50247,7,mia,2016-05-29,198,201600741,3,atl,5:07 PM,"87 degrees, partly cloudy"
33748,5,min,2016-05-29,171,201600742,4,sea,1:10 PM,"56 degrees, roof closed"
19748,2,nya,2016-05-29,165,201600743,1,tba,1:10 PM,"72 degrees, dome"
41575,2,phi,2016-05-29,170,201600744,7,chn,1:21 PM,"76 degrees, partly cloudy"
44613,2,pit,2016-05-29,167,201600745,6,tex,2:08 PM,"85 degrees, partly cloudy"
21458,3,sdn,2016-05-29,159,201600746,6,ari,1:10 PM,"74 degrees, roof closed"
42307,8,sfn,2016-05-29,205,201600747,3,col,2:10 PM,"74 degrees, partly cloudy"
38898,2,sln,2016-05-29,192,201600748,10,was,1:38 PM,"84 degrees, cloudy"
43926,7,bos,2016-05-30,174,201600749,2,bal,1:40 PM,"81 degrees, partly cloudy"
38339,0,cha,2016-05-30,154,201600750,1,nyn,1:10 PM,"79 degrees, cloudy"
30608,11,cin,2016-05-30,205,201600751,8,col,2:13 PM,"80 degrees, partly cloudy"
38541,1,det,2016-05-30,166,201600752,5,ana,6:07 PM,"71 degrees, clear"
24798,8,hou,2016-05-30,174,201600753,3,ari,1:10 PM,"74 degrees, roof closed"
41470,0,lan,2016-05-30,160,201600754,2,chn,4:05 PM,"70 degrees, sunny"
17248,2,min,2016-05-30,152,201600755,3,oak,1:07 PM,"68 degrees, partly cloudy"
32921,2,nya,2016-05-30,146,201600756,4,tor,7:07 PM,"78 degrees, clear"
10856,10,pit,2016-05-30,157,201600757,0,mia,7:12 PM,"75 degrees, roof closed"
29764,3,sdn,2016-05-30,176,201600758,9,sea,1:10 PM,"63 degrees, overcast"
23147,3,sfn,2016-05-30,157,201600759,5,atl,1:10 PM,"88 degrees, partly cloudy"
34569,6,sln,2016-05-30,169,201600760,0,mil,1:11 PM,"81 degrees, partly cloudy"
32018,2,tba,2016-05-30,183,201600761,6,kca,7:17 PM,"75 degrees, partly cloudy"
14514,9,tex,2016-05-30,156,201600762,2,cle,6:11 PM,"79 degrees, clear"
21993,4,was,2016-05-30,173,201600763,3,phi,7:08 PM,"73 degrees, partly cloudy"
17664,6,bos,2016-05-31,168,201600764,2,bal,7:07 PM,"83 degrees, partly cloudy"
32781,6,cha,2016-05-31,182,201600765,4,nyn,7:10 PM,"79 degrees, clear"
20448,4,cin,2016-05-31,187,201600766,17,col,6:42 PM,"64 degrees, cloudy"
35125,9,det,2016-05-31,199,201600767,11,ana,7:07 PM,"69 degrees, clear"
15556,8,hou,2016-05-31,191,201600768,5,ari,12:41 PM,"74 degrees, roof closed"
34681,5,lan,2016-05-31,177,201600769,0,chn,7:32 PM,"64 degrees, overcast"
12767,4,min,2016-05-31,194,201600770,7,oak,7:07 PM,"72 degrees, clear"
33419,1,nya,2016-05-31,157,201600771,4,tor,7:08 PM,"73 degrees, clear"
10637,1,pit,2016-05-31,156,201600772,3,mia,7:11 PM,"74 degrees, roof closed"
16815,4,sdn,2016-05-31,189,201600773,16,sea,12:40 PM,"67 degrees, sunny"
15723,4,sfn,2016-05-31,149,201600774,0,atl,7:10 PM,"89 degrees, partly cloudy"
24487,10,sln,2016-05-31,194,201600775,3,mil,7:11 PM,"75 degrees, roof closed"
26006,5,tba,2016-05-31,207,201600776,10,kca,7:15 PM,"76 degrees, cloudy"
10428,7,tex,2016-05-31,171,201600777,3,cle,6:10 PM,"73 degrees, partly cloudy"
18572,5,was,2016-05-31,174,201600778,1,phi,7:07 PM,"84 degrees, partly cloudy"
22642,4,ari,2016-06-01,223,201600779,5,hou,7:10 PM,"73 degrees, roof closed"
20750,9,bos,2016-06-01,238,201600780,13,bal,7:07 PM,"82 degrees, clear"
34160,2,cha,2016-06-01,281,201600781,1,nyn,1:10 PM,"79 degrees, partly cloudy"
23612,7,cin,2016-06-01,170,201600782,2,col,6:41 PM,"72 degrees, partly cloudy"
35053,3,det,2016-06-01,175,201600783,0,ana,4:08 PM,"74 degrees, sunny"
36426,1,lan,2016-06-01,149,201600784,2,chn,7:10 PM,"73 degrees, partly cloudy"
